Entry Time,Exit Time,Gross,Lane,Lot,Rate,Ticket,Transaction Number
1/5/2011 7:52,1/5/2011 16:55,$10.00 ,26,7,4,32311,629
1/5/2011 7:53,1/5/2011 9:25,$3.00 ,24,6,2,20145,415
1/5/2011 7:55,1/5/2011 8:12,$0.00 ,22,4,1,75913,306
1/5/2011 7:55,1/5/2011 9:50,$4.00 ,46,17,2,15072,105
1/5/2011 7:55,1/5/2011 11:41,$8.00 ,46,17,2,7563,112
1/5/2011 7:55,1/5/2011 17:08,$9.00 ,27,2,6,6417,455
1/5/2011 7:57,1/5/2011 8:58,$0.00 ,22,4,1,75914,310
1/5/2011 7:57,1/5/2011 9:01,$2.00 ,26,7,4,32312,440
1/5/2011 7:57,1/5/2011 15:37,$9.00 ,27,2,6,6419,429
1/5/2011 7:57,1/5/2011 20:15,$9.00 ,27,2,6,6418,488
1/5/2011 7:58,1/5/2011 8:13,$1.00 ,27,2,6,6420,357
1/5/2011 7:58,1/5/2011 9:14,$3.00 ,24,6,2,38313,409
1/5/2011 7:58,1/5/2011 13:37,$9.00 ,27,2,6,6422,392
1/5/2011 7:58,1/5/2011 13:58,$9.00 ,20,8,3,8233,160
1/5/2011 7:58,1/5/2011 15:45,$10.00 ,25,7,4,38811,271
1/5/2011 7:58,1/5/2011 20:33,$9.00 ,27,2,6,6421,492
1/5/2011 7:59,1/5/2011 8:26,$0.00 ,22,4,1,75916,309
1/5/2011 7:59,1/5/2011 8:52,$2.00 ,11,7,4,4119,277
1/5/2011 7:59,1/5/2011 9:05,$1.00 ,22,4,1,75915,312
1/5/2011 7:59,1/5/2011 12:00,$8.00 ,11,7,4,4120,329
1/5/2011 8:00,1/5/2011 9:58,$2.00 ,23,4,1,75917,420
1/5/2011 8:00,1/5/2011 17:20,$9.00 ,20,8,3,8234,203
1/5/2011 8:01,1/5/2011 17:23,$14.00 ,24,6,2,20146,577
1/5/2011 8:02,1/5/2011 10:26,$5.00 ,11,7,4,4122,298
1/5/2011 8:02,1/5/2011 11:04,$6.00 ,24,6,2,38314,439
1/5/2011 8:02,1/5/2011 13:09,$10.00 ,11,7,4,4121,346
1/5/2011 8:02,1/5/2011 15:55,$10.00 ,26,7,4,32313,590
1/5/2011 8:03,1/5/2011 8:41,$2.00 ,11,7,4,4123,273
1/5/2011 8:03,1/5/2011 12:13,$7.00 ,23,4,1,75920,467
1/5/2011 8:03,1/5/2011 12:34,$7.00 ,23,4,1,75919,479
1/5/2011 8:03,1/5/2011 16:01,$10.00 ,26,7,4,32314,598
1/5/2011 8:03,1/5/2011 17:03,$9.00 ,46,17,2,15073,133
1/5/2011 8:03,1/5/2011 20:32,$9.00 ,27,2,6,6424,491
1/5/2011 8:04,1/5/2011 11:53,$8.00 ,40,21,2,3157,40
1/5/2011 8:04,1/5/2011 16:20,$10.00 ,11,7,4,4124,410
1/5/2011 8:05,1/5/2011 9:08,$0.00 ,22,4,1,75921,315
1/5/2011 8:05,1/5/2011 9:51,$4.00 ,46,17,2,15074,106
1/5/2011 8:05,1/5/2011 16:32,$10.00 ,26,7,4,32315,613
1/5/2011 8:05,1/5/2011 16:49,$10.00 ,11,7,4,4125,418
1/5/2011 8:06,1/5/2011 8:46,$2.00 ,11,7,4,4126,275
1/5/2011 8:06,1/5/2011 9:12,$3.00 ,11,7,4,4127,279
1/5/2011 8:06,1/5/2011 9:30,$3.00 ,24,6,2,20147,416
1/5/2011 8:07,1/5/2011 8:41,$1.00 ,24,6,2,20148,401
1/5/2011 8:07,1/5/2011 9:03,$2.00 ,11,7,4,4129,278
1/5/2011 8:07,1/5/2011 9:08,$0.00 ,22,4,1,75922,314
1/5/2011 8:07,1/5/2011 11:17,$7.00 ,11,7,4,4128,315
1/5/2011 8:07,1/5/2011 17:10,$9.00 ,27,2,6,6425,456
1/5/2011 8:08,1/5/2011 16:34,$10.00 ,26,7,4,32316,614
1/5/2011 8:09,1/5/2011 9:04,$0.00 ,22,4,1,75923,311
1/5/2011 8:09,1/5/2011 17:22,$10.00 ,26,7,4,32317,634
1/5/2011 8:10,1/5/2011 9:19,$3.00 ,26,7,4,4130,446
1/5/2011 8:10,1/5/2011 11:05,$6.00 ,46,17,2,15075,108
1/5/2011 8:11,1/5/2011 10:06,$4.00 ,26,7,4,4133,459
1/5/2011 8:11,1/5/2011 12:10,$8.00 ,11,7,4,4131,334
1/5/2011 8:11,1/5/2011 16:21,$9.00 ,27,2,6,6427,444
1/5/2011 8:11,1/5/2011 17:00,$10.00 ,11,7,4,4132,423
1/5/2011 8:12,1/5/2011 8:28,$1.00 ,24,6,2,20149,399
1/5/2011 8:12,1/5/2011 8:49,$2.00 ,24,6,2,20150,403
1/5/2011 8:13,1/5/2011 9:08,$2.00 ,26,7,4,32318,441
1/5/2011 8:13,1/5/2011 10:16,$2.00 ,22,4,1,75924,326
1/5/2011 8:14,1/5/2011 9:11,$2.00 ,24,6,2,38316,407
1/5/2011 8:14,1/5/2011 9:23,$1.00 ,22,4,1,75925,320
1/5/2011 8:14,1/5/2011 9:28,$3.00 ,11,7,4,4134,283
1/5/2011 8:14,1/5/2011 9:37,$3.00 ,11,7,4,32319,284
1/5/2011 8:14,1/5/2011 16:34,$14.00 ,24,6,2,38315,558
1/5/2011 8:15,1/5/2011 8:42,$1.00 ,26,7,4,4136,438
1/5/2011 8:15,1/5/2011 9:09,$2.00 ,40,21,2,3158,35
1/5/2011 8:15,1/5/2011 11:36,$6.00 ,43,15,1,67974,16058
1/5/2011 8:15,1/5/2011 14:31,$10.00 ,26,7,4,4135,563
1/5/2011 8:17,1/5/2011 9:15,$0.00 ,22,4,1,75926,318
1/5/2011 8:17,1/5/2011 17:30,$9.00 ,21,8,3,8235,207
1/5/2011 8:18,1/5/2011 9:17,$2.00 ,24,6,2,38317,412
1/5/2011 8:18,1/5/2011 9:57,$4.00 ,11,7,4,4138,290
1/5/2011 8:18,1/5/2011 12:05,$8.00 ,28,5,5,24622,64
1/5/2011 8:18,1/5/2011 12:08,$8.00 ,11,7,4,4139,333
1/5/2011 8:18,1/5/2011 17:40,$10.00 ,11,7,4,4137,434
1/5/2011 8:18,1/5/2011 18:40,$9.00 ,27,2,6,6428,474
1/5/2011 8:19,1/5/2011 9:19,$2.00 ,11,7,4,4140,282
1/5/2011 8:20,1/5/2011 9:07,$0.00 ,22,4,1,75927,313
1/5/2011 8:20,1/5/2011 9:44,$3.00 ,21,8,3,8236,150
1/5/2011 8:20,1/5/2011 9:57,$4.00 ,26,7,4,32320,455
1/5/2011 8:20,1/5/2011 13:03,$6.00 ,43,15,1,67975,16069
1/5/2011 8:20,1/5/2011 13:24,$10.00 ,11,7,4,4142,358
1/5/2011 8:20,1/5/2011 16:56,$10.00 ,11,7,4,4141,421
1/5/2011 8:20,1/5/2011 17:04,$6.00 ,43,15,1,67976,16088
1/5/2011 8:21,1/5/2011 8:24,$0.00 ,20,8,3,25170,150
1/5/2011 8:21,1/5/2011 10:33,$5.00 ,24,6,2,38318,433
1/5/2011 8:21,1/5/2011 15:42,$10.00 ,26,7,4,4143,585
1/5/2011 8:21,1/5/2011 17:13,$9.00 ,21,8,3,8237,205
1/5/2011 8:21,1/5/2011 18:00,$9.00 ,27,2,6,6429,464
1/5/2011 8:22,1/5/2011 16:30,$9.00 ,46,17,2,7564,131
1/5/2011 8:23,1/5/2011 10:28,$4.00 ,25,7,4,32321,207
1/5/2011 8:23,1/5/2011 11:30,$6.00 ,43,15,1,67977,16055
1/5/2011 8:23,1/5/2011 16:05,$9.00 ,20,8,3,8238,185
1/5/2011 8:24,1/5/2011 9:18,$2.00 ,24,6,2,20151,413
1/5/2011 8:24,1/5/2011 9:51,$3.00 ,27,2,6,6431,368
1/5/2011 8:24,1/5/2011 11:09,$6.00 ,27,2,6,6430,373
1/5/2011 8:24,1/5/2011 13:22,$10.00 ,25,7,4,4144,241
1/5/2011 8:25,1/5/2011 16:46,$9.00 ,27,2,6,6432,447
1/5/2011 8:25,1/5/2011 18:15,$9.00 ,27,2,6,6433,470
1/5/2011 8:26,1/5/2011 8:34,$1.00 ,27,2,6,6434,358
1/5/2011 8:26,1/5/2011 9:14,$2.00 ,11,7,4,38812,280
1/5/2011 8:26,1/5/2011 10:33,$5.00 ,11,7,4,4145,301
1/5/2011 8:26,1/5/2011 17:00,$6.00 ,44,15,1,67978,37245
1/5/2011 8:26,1/5/2011 17:07,$9.00 ,27,2,6,6435,454
1/5/2011 8:27,1/5/2011 9:19,$2.00 ,46,17,2,15076,104
1/5/2011 8:27,1/5/2011 9:22,$2.00 ,27,2,6,6436,365
1/5/2011 8:27,1/5/2011 15:48,$10.00 ,11,7,4,4146,401
1/5/2011 8:27,1/5/2011 17:26,$10.00 ,25,7,4,32322,285
1/5/2011 8:28,1/5/2011 10:47,$5.00 ,11,7,4,4147,305
1/5/2011 8:29,1/5/2011 10:14,$4.00 ,20,8,3,25171,152
1/5/2011 8:29,1/5/2011 11:47,$7.00 ,46,17,2,15077,113
1/5/2011 8:29,1/5/2011 16:36,$6.00 ,43,15,1,1060,16083
1/5/2011 8:29,1/5/2011 17:08,$6.00 ,43,15,1,67980,16090
1/5/2011 8:30,1/5/2011 9:48,$3.00 ,21,8,3,43448,151
1/5/2011 8:30,1/5/2011 9:59,$3.00 ,11,7,4,4148,291
1/5/2011 8:30,1/5/2011 12:02,$7.00 ,11,7,4,32323,330
1/5/2011 8:30,1/5/2011 15:21,$12.00 ,23,4,1,75929,569
1/5/2011 8:31,1/5/2011 9:17,$2.00 ,11,7,4,38813,281
1/5/2011 8:31,1/5/2011 11:56,$6.00 ,43,15,1,67983,16063
1/5/2011 8:31,1/5/2011 12:22,$6.00 ,44,15,1,67982,37235
1/5/2011 8:31,1/5/2011 15:17,$9.00 ,27,2,6,6437,423
1/5/2011 8:31,1/5/2011 17:33,$10.00 ,11,7,4,4149,433
1/5/2011 8:32,1/5/2011 8:42,$1.00 ,27,2,6,6438,359
1/5/2011 8:32,1/5/2011 13:22,$10.00 ,11,7,4,4152,357
1/5/2011 8:32,1/5/2011 13:24,$10.00 ,11,7,4,4151,359
1/5/2011 8:32,1/5/2011 13:25,$10.00 ,25,7,4,4150,243
1/5/2011 8:33,1/5/2011 10:03,$3.00 ,20,8,3,8239,151
1/5/2011 8:33,1/5/2011 10:16,$4.00 ,11,7,4,4153,295
1/5/2011 8:33,1/5/2011 16:44,$9.00 ,46,17,2,7565,132
1/5/2011 8:33,1/5/2011 17:59,$9.00 ,27,2,6,6439,463
1/5/2011 8:33,1/5/2011 20:01,$6.00 ,43,15,1,67986,16107
1/5/2011 8:34,1/5/2011 9:17,$0.00 ,22,4,1,1785,319
1/5/2011 8:34,1/5/2011 11:53,$6.00 ,43,15,1,67987,16059
1/5/2011 8:34,1/5/2011 17:41,$9.00 ,20,8,3,8240,206
1/5/2011 8:35,1/5/2011 9:49,$3.00 ,24,6,2,38319,421
1/5/2011 8:35,1/5/2011 10:10,$3.00 ,26,7,4,32324,462
1/5/2011 8:35,1/5/2011 11:32,$6.00 ,46,17,2,15078,111
1/5/2011 8:35,1/5/2011 13:19,$10.00 ,26,7,4,38814,538
1/5/2011 8:36,1/5/2011 10:00,$1.00 ,22,4,1,75930,322
1/5/2011 8:36,1/5/2011 10:07,$3.00 ,26,7,4,4154,460
1/5/2011 8:36,1/5/2011 15:08,$9.00 ,21,8,3,25172,196
1/5/2011 8:36,1/5/2011 17:29,$9.00 ,46,17,2,7566,135
1/5/2011 8:37,1/5/2011 9:56,$3.00 ,27,2,6,6442,369
1/5/2011 8:37,1/5/2011 10:07,$3.00 ,24,6,2,20152,426
1/5/2011 8:37,1/5/2011 13:21,$10.00 ,11,7,4,4155,355
1/5/2011 8:37,1/5/2011 15:06,$9.00 ,21,8,3,8241,194
1/5/2011 8:37,1/5/2011 17:17,$9.00 ,20,8,3,43449,201
1/5/2011 8:38,1/5/2011 11:34,$4.00 ,22,4,1,75931,348
1/5/2011 8:38,1/5/2011 13:21,$10.00 ,11,7,4,4156,356
1/5/2011 8:39,1/5/2011 8:47,$1.00 ,11,7,4,4157,276
1/5/2011 8:39,1/5/2011 9:07,$1.00 ,27,2,6,6443,361
1/5/2011 8:39,1/5/2011 9:45,$3.00 ,24,6,2,20153,419
1/5/2011 8:39,1/5/2011 10:24,$4.00 ,11,7,4,4158,297
1/5/2011 8:39,1/5/2011 15:42,$9.00 ,20,8,3,8243,174
1/5/2011 8:39,1/5/2011 15:44,$10.00 ,25,7,4,38815,270
1/5/2011 8:39,1/5/2011 20:49,$9.00 ,20,8,3,8242,240
1/5/2011 8:40,1/5/2011 8:46,$1.00 ,11,7,4,4159,274
1/5/2011 8:40,1/5/2011 9:10,$1.00 ,26,7,4,32326,442
1/5/2011 8:40,1/5/2011 10:31,$2.00 ,23,4,1,75932,431
1/5/2011 8:40,1/5/2011 14:16,$9.00 ,40,21,2,3159,44
1/5/2011 8:40,1/5/2011 16:16,$14.00 ,22,4,1,1786,434
1/5/2011 8:41,1/5/2011 9:43,$2.00 ,24,6,2,20154,418
1/5/2011 8:41,1/5/2011 9:46,$2.00 ,24,6,2,38320,420
1/5/2011 8:41,1/5/2011 14:48,$9.00 ,20,8,3,8244,162
1/5/2011 8:43,1/5/2011 9:34,$2.00 ,24,6,2,20155,417
1/5/2011 8:43,1/5/2011 10:35,$2.00 ,23,4,1,75933,432
1/5/2011 8:43,1/5/2011 12:12,$6.00 ,43,15,1,67996,16067
1/5/2011 8:43,1/5/2011 16:17,$13.00 ,23,4,1,75934,585
1/5/2011 8:44,1/5/2011 9:28,$2.00 ,27,2,6,6445,366
1/5/2011 8:44,1/5/2011 9:54,$3.00 ,26,7,4,4161,453
1/5/2011 8:44,1/5/2011 9:56,$1.00 ,23,4,1,75935,419
1/5/2011 8:44,1/5/2011 10:27,$4.00 ,26,7,4,32327,464
1/5/2011 8:44,1/5/2011 12:00,$6.00 ,43,15,1,67997,16064
1/5/2011 8:44,1/5/2011 12:08,$7.00 ,24,6,2,20156,464
1/5/2011 8:44,1/5/2011 12:49,$6.00 ,43,15,1,1062,16068
1/5/2011 8:44,1/5/2011 13:19,$9.00 ,11,7,4,4160,350
1/5/2011 8:44,1/5/2011 16:14,$14.00 ,24,6,2,38321,551
1/5/2011 8:44,1/5/2011 17:28,$9.00 ,27,2,6,6444,460
1/5/2011 8:45,1/5/2011 9:03,$1.00 ,25,7,4,32328,195
1/5/2011 8:45,1/5/2011 9:19,$1.00 ,26,7,4,4162,445
1/5/2011 8:45,1/5/2011 10:29,$4.00 ,11,7,4,4163,300
1/5/2011 8:45,1/5/2011 11:31,$6.00 ,43,15,1,68000,16056
1/5/2011 8:45,1/5/2011 11:55,$6.00 ,43,15,1,67998,16061
1/5/2011 8:45,1/5/2011 17:04,$9.00 ,27,2,6,6446,452
1/5/2011 8:46,1/5/2011 10:04,$1.00 ,23,4,1,75936,423
1/5/2011 8:46,1/5/2011 11:06,$5.00 ,43,15,1,68001,16052
1/5/2011 8:46,1/5/2011 14:27,$10.00 ,11,7,4,4164,374
1/5/2011 8:46,1/5/2011 16:13,$9.00 ,20,8,3,8245,189
1/5/2011 8:47,1/5/2011 11:02,$5.00 ,21,8,3,8246,153
1/5/2011 8:47,1/5/2011 11:48,$4.00 ,23,4,1,75938,460
1/5/2011 8:47,1/5/2011 11:49,$4.00 ,22,4,1,75937,350
1/5/2011 8:47,1/5/2011 11:55,$6.00 ,43,15,1,68002,16060
1/5/2011 8:48,1/5/2011 9:54,$3.00 ,25,7,4,38816,202
1/5/2011 8:48,1/5/2011 14:50,$6.00 ,43,15,1,68004,16079
1/5/2011 8:50,1/5/2011 13:20,$9.00 ,11,7,4,4165,351
1/5/2011 8:50,1/5/2011 16:43,$6.00 ,44,15,1,68006,37241
1/5/2011 8:51,1/5/2011 10:35,$2.00 ,22,4,1,75939,330
1/5/2011 8:51,1/5/2011 13:20,$9.00 ,11,7,4,4166,352
1/5/2011 8:51,1/5/2011 13:21,$9.00 ,25,7,4,38817,240
1/5/2011 8:51,1/5/2011 16:38,$6.00 ,44,15,1,68007,37240
1/5/2011 8:52,1/5/2011 11:18,$5.00 ,24,6,2,38322,449
1/5/2011 8:52,1/5/2011 11:31,$6.00 ,46,17,2,7567,110
1/5/2011 8:52,1/5/2011 11:34,$6.00 ,43,15,1,68009,16057
1/5/2011 8:52,1/5/2011 15:34,$14.00 ,24,6,2,20157,542
1/5/2011 8:52,1/5/2011 19:09,$9.00 ,20,8,3,43450,216
1/5/2011 8:53,1/5/2011 10:06,$3.00 ,27,2,6,6447,370
1/5/2011 8:53,1/5/2011 11:09,$5.00 ,43,15,1,68011,16053
1/5/2011 8:53,1/5/2011 11:23,$3.00 ,23,4,1,75941,445
1/5/2011 8:53,1/5/2011 16:16,$9.00 ,20,8,3,8247,190
1/5/2011 8:53,1/5/2011 16:58,$14.00 ,22,4,1,75940,448
1/5/2011 8:54,1/5/2011 10:12,$1.00 ,22,4,1,75942,324
1/5/2011 8:54,1/5/2011 10:50,$4.00 ,11,7,4,4167,306
1/5/2011 8:54,1/5/2011 11:20,$5.00 ,43,15,1,68013,16054
1/5/2011 8:54,1/5/2011 11:35,$6.00 ,25,7,4,32329,220
1/5/2011 8:54,1/5/2011 11:56,$6.00 ,43,15,1,68012,16062
1/5/2011 8:54,1/5/2011 14:19,$9.00 ,20,8,3,25173,161
1/5/2011 8:54,1/5/2011 21:55,$9.00 ,14,8,3,8248,3573
1/5/2011 8:55,1/5/2011 13:57,$9.00 ,27,2,6,6448,399
1/5/2011 8:55,1/5/2011 14:52,$12.00 ,24,6,2,38323,523
1/5/2011 8:55,1/5/2011 18:39,$9.00 ,27,2,6,6449,473
1/5/2011 8:56,1/5/2011 9:37,$2.00 ,26,7,4,32330,449
1/5/2011 8:56,1/5/2011 11:20,$5.00 ,24,6,2,20158,451
1/5/2011 8:57,1/5/2011 9:32,$1.00 ,25,7,4,38818,197
1/5/2011 8:57,1/5/2011 9:38,$0.00 ,23,4,1,75944,418
1/5/2011 8:57,1/5/2011 10:01,$2.00 ,24,6,2,20159,424
1/5/2011 8:59,1/5/2011 9:11,$1.00 ,26,7,4,32331,443
1/5/2011 8:59,1/5/2011 10:18,$3.00 ,46,17,2,7568,107
1/5/2011 8:59,1/5/2011 12:31,$5.00 ,23,4,1,75945,476
1/5/2011 9:00,1/5/2011 9:20,$1.00 ,27,2,6,6450,364
1/5/2011 9:01,1/5/2011 9:59,$0.00 ,23,4,1,75946,421
1/5/2011 9:02,1/5/2011 9:13,$1.00 ,26,7,4,32332,444
1/5/2011 9:02,1/5/2011 10:02,$0.00 ,23,4,1,75947,422
1/5/2011 9:02,1/5/2011 11:37,$3.00 ,23,4,1,1787,450
1/5/2011 9:02,1/5/2011 16:33,$14.00 ,24,6,2,38324,557
1/5/2011 9:03,1/5/2011 9:16,$1.00 ,27,2,6,6451,363
1/5/2011 9:03,1/5/2011 14:41,$12.00 ,24,6,2,38325,519
1/5/2011 9:03,1/5/2011 17:24,$9.00 ,20,8,3,43451,204
1/5/2011 9:05,1/5/2011 13:24,$9.00 ,25,7,4,38819,242
1/5/2011 9:08,1/5/2011 13:20,$9.00 ,11,7,4,32333,353
1/5/2011 9:09,1/5/2011 13:59,$9.00 ,27,2,6,6452,401
1/5/2011 9:09,1/5/2011 14:09,$8.00 ,23,4,1,75948,531
1/5/2011 9:09,1/5/2011 16:05,$9.00 ,20,8,3,8250,184
1/5/2011 9:10,1/5/2011 11:17,$3.00 ,22,4,1,75950,343
1/5/2011 9:10,1/5/2011 12:18,$5.00 ,23,4,1,75949,469
1/5/2011 9:11,1/5/2011 10:00,$2.00 ,24,6,2,38326,423
1/5/2011 9:11,1/5/2011 11:04,$4.00 ,26,7,4,32334,477
1/5/2011 9:12,1/5/2011 9:31,$1.00 ,26,7,4,38820,448
1/5/2011 9:12,1/5/2011 9:36,$1.00 ,25,7,4,32335,199
1/5/2011 9:13,1/5/2011 17:05,$14.00 ,24,6,2,20160,569
1/5/2011 9:14,1/5/2011 9:48,$1.00 ,11,7,4,4169,286
1/5/2011 9:14,1/5/2011 11:18,$4.00 ,11,7,4,4168,316
1/5/2011 9:14,1/5/2011 12:34,$7.00 ,21,8,3,43452,160
1/5/2011 9:14,1/5/2011 13:55,$10.00 ,26,7,4,4170,548
1/5/2011 9:16,1/5/2011 10:55,$4.00 ,11,7,4,4171,307
1/5/2011 9:16,1/5/2011 14:27,$9.00 ,27,2,6,6453,405
1/5/2011 9:17,1/5/2011 14:37,$10.00 ,11,7,4,4172,381
1/5/2011 9:17,1/5/2011 14:56,$6.00 ,43,15,1,68016,16080
1/5/2011 9:17,1/5/2011 17:15,$9.00 ,20,8,3,8251,200
1/5/2011 9:18,1/5/2011 10:40,$3.00 ,11,7,4,4173,304
1/5/2011 9:18,1/5/2011 11:44,$3.00 ,23,4,1,75951,457
1/5/2011 9:18,1/5/2011 16:03,$10.00 ,11,7,4,4174,407
1/5/2011 9:19,1/5/2011 10:31,$3.00 ,40,21,2,3160,38
1/5/2011 9:19,1/5/2011 11:07,$4.00 ,11,7,4,4175,310
1/5/2011 9:20,1/5/2011 10:18,$0.00 ,22,4,1,75952,327
1/5/2011 9:20,1/5/2011 10:34,$3.00 ,24,6,2,20163,434
1/5/2011 9:20,1/5/2011 12:41,$7.00 ,24,6,2,20162,471
1/5/2011 9:20,1/5/2011 17:22,$14.00 ,24,6,2,20161,576
1/5/2011 9:21,1/5/2011 9:29,$1.00 ,26,7,4,32336,447
1/5/2011 9:21,1/5/2011 11:25,$2.00 ,23,4,1,75953,448
1/5/2011 9:22,1/5/2011 9:40,$1.00 ,27,2,6,6454,367
1/5/2011 9:23,1/5/2011 10:53,$3.00 ,24,6,2,20164,437
1/5/2011 9:24,1/5/2011 11:06,$2.00 ,23,4,1,75955,443
1/5/2011 9:24,1/5/2011 11:22,$4.00 ,11,7,4,4176,317
1/5/2011 9:24,1/5/2011 12:57,$5.00 ,22,4,1,75954,361
1/5/2011 9:24,1/5/2011 13:04,$8.00 ,21,8,3,8252,170
1/5/2011 9:25,1/5/2011 9:57,$1.00 ,25,7,4,4177,203
1/5/2011 9:25,1/5/2011 11:24,$2.00 ,22,4,1,75956,345
1/5/2011 9:27,1/5/2011 9:35,$1.00 ,25,7,4,32337,198
1/5/2011 9:27,1/5/2011 18:03,$14.00 ,23,4,1,75957,619
1/5/2011 9:28,1/5/2011 9:41,$1.00 ,26,7,4,32338,450
1/5/2011 9:28,1/5/2011 11:41,$5.00 ,11,7,4,4178,324
1/5/2011 9:29,1/5/2011 9:48,$1.00 ,26,7,4,32339,451
1/5/2011 9:30,1/5/2011 10:15,$0.00 ,23,4,1,75958,424
1/5/2011 9:30,1/5/2011 10:41,$3.00 ,24,6,2,20165,435
1/5/2011 9:30,1/5/2011 14:08,$6.00 ,44,15,1,68017,37237
1/5/2011 9:31,1/5/2011 9:53,$1.00 ,25,7,4,4179,201
1/5/2011 9:31,1/5/2011 10:04,$1.00 ,11,7,4,4180,292
1/5/2011 9:31,1/5/2011 11:00,$1.00 ,23,4,1,75959,440
1/5/2011 9:31,1/5/2011 11:36,$2.00 ,23,4,1,75960,449
1/5/2011 9:31,1/5/2011 16:22,$9.00 ,27,2,6,6455,445
1/5/2011 9:31,1/5/2011 16:45,$9.00 ,27,2,6,6456,446
1/5/2011 9:32,1/5/2011 11:13,$4.00 ,24,6,2,20166,443
1/5/2011 9:32,1/5/2011 11:53,$5.00 ,11,7,4,4181,327
1/5/2011 9:33,1/5/2011 11:35,$4.00 ,26,7,4,4182,491
1/5/2011 9:34,1/5/2011 10:12,$2.00 ,24,6,2,20168,428
1/5/2011 9:34,1/5/2011 10:26,$2.00 ,26,7,4,4183,463
1/5/2011 9:34,1/5/2011 10:51,$3.00 ,24,6,2,20167,436
1/5/2011 9:34,1/5/2011 11:32,$4.00 ,24,6,2,20169,455
1/5/2011 9:34,1/5/2011 14:59,$10.00 ,26,7,4,32340,575
1/5/2011 9:35,1/5/2011 11:04,$3.00 ,26,7,4,4184,478
1/5/2011 9:36,1/5/2011 10:32,$2.00 ,27,2,6,6457,372
1/5/2011 9:36,1/5/2011 11:56,$3.00 ,22,4,1,75961,352
1/5/2011 9:36,1/5/2011 12:00,$5.00 ,11,7,4,4185,328
1/5/2011 9:36,1/5/2011 14:41,$8.00 ,22,4,1,75962,416
1/5/2011 9:36,1/5/2011 18:05,$14.00 ,24,6,2,38327,588
1/5/2011 9:36,1/5/2011 20:49,$9.00 ,18,8,3,8253,35696
1/5/2011 9:37,1/5/2011 10:27,$0.00 ,22,4,1,75963,328
1/5/2011 9:37,1/5/2011 10:45,$3.00 ,25,7,4,32341,210
1/5/2011 9:37,1/5/2011 11:30,$4.00 ,21,8,3,8254,155
1/5/2011 9:37,1/5/2011 13:49,$7.00 ,23,4,1,75964,518
1/5/2011 9:38,1/5/2011 9:54,$1.00 ,11,7,4,4186,287
1/5/2011 9:39,1/5/2011 12:09,$5.00 ,26,7,4,32342,506
1/5/2011 9:39,1/5/2011 12:30,$6.00 ,26,7,4,4187,520
1/5/2011 9:40,1/5/2011 10:22,$2.00 ,11,7,4,4188,296
1/5/2011 9:40,1/5/2011 11:05,$3.00 ,26,7,4,4189,479
1/5/2011 9:41,1/5/2011 11:38,$4.00 ,24,6,2,20170,456
1/5/2011 9:42,1/5/2011 9:56,$1.00 ,26,7,4,32343,454
1/5/2011 9:43,1/5/2011 9:55,$1.00 ,11,7,4,4190,288
1/5/2011 9:43,1/5/2011 10:05,$0.00 ,22,4,1,75965,323
1/5/2011 9:43,1/5/2011 17:22,$9.00 ,46,17,2,15079,134
1/5/2011 9:44,1/5/2011 9:46,$0.00 ,25,7,4,38821,200
1/5/2011 9:44,1/5/2011 10:20,$2.00 ,25,7,4,32344,206
1/5/2011 9:44,1/5/2011 10:38,$0.00 ,22,4,1,75966,331
1/5/2011 9:44,1/5/2011 11:19,$3.00 ,21,8,3,8255,154
1/5/2011 9:44,1/5/2011 11:25,$4.00 ,27,2,6,6459,376
1/5/2011 9:44,1/5/2011 12:17,$5.00 ,25,7,4,38822,225
1/5/2011 9:44,1/5/2011 12:44,$6.00 ,27,2,6,6460,384
1/5/2011 9:45,1/5/2011 10:37,$2.00 ,11,7,4,4192,303
1/5/2011 9:45,1/5/2011 11:09,$3.00 ,24,6,2,20171,441
1/5/2011 9:45,1/5/2011 11:09,$3.00 ,11,7,4,4191,311
1/5/2011 9:46,1/5/2011 10:20,$1.00 ,25,7,4,38823,205
1/5/2011 9:46,1/5/2011 10:38,$2.00 ,26,7,4,32345,470
1/5/2011 9:46,1/5/2011 11:01,$3.00 ,24,6,2,20173,438
1/5/2011 9:46,1/5/2011 11:12,$3.00 ,24,6,2,20172,442
1/5/2011 9:46,1/5/2011 11:15,$3.00 ,24,6,2,38328,445
1/5/2011 9:47,1/5/2011 12:50,$6.00 ,44,15,1,68019,37236
1/5/2011 9:47,1/5/2011 15:11,$9.00 ,27,2,6,6462,422
1/5/2011 9:48,1/5/2011 10:03,$1.00 ,26,7,4,32346,456
1/5/2011 9:48,1/5/2011 11:08,$1.00 ,23,4,1,75967,444
1/5/2011 9:48,1/5/2011 12:09,$5.00 ,24,6,2,20175,465
1/5/2011 9:48,1/5/2011 12:33,$6.00 ,11,7,4,4193,340
1/5/2011 9:48,1/5/2011 12:48,$6.00 ,24,6,2,20174,472
1/5/2011 9:49,1/5/2011 10:10,$1.00 ,11,7,4,4194,294
1/5/2011 9:50,1/5/2011 10:05,$1.00 ,26,7,4,32347,457
1/5/2011 9:50,1/5/2011 12:19,$3.00 ,22,4,1,75968,355
1/5/2011 9:50,1/5/2011 12:33,$6.00 ,29,5,5,89948,31
1/5/2011 9:50,1/5/2011 14:33,$10.00 ,11,7,4,4195,379
